Unnamed: 0,Postcode,buurt,traffic_area,built_up_area,semi_built_up_area,recreational_area,agrarian_area,forest_nature_are,water_body_area,total_area
7756,1066DJ,Nieuwe Meer,27.3138,13.8167,0.7549,26.2309,9.4622,52.6796,97.1194,227.3776
7757,1066CC,Sloterweg e.o.,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613,86.2428
7758,1066CA,Sloterweg e.o.,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613,86.2428
7759,1066CB,Sloterweg e.o.,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613,86.2428
7760,1066CD,Sloterweg e.o.,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613,86.2428
7761,1066CE,Sloterweg e.o.,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613,86.2428
7762,1066CN,Sloterweg e.o.,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613,86.2428
7763,1066CP,Sloterweg e.o.,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613,86.2428
7764,1066CR,Sloterweg e.o.,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613,86.2428
7765,1066CS,Sloterweg e.o.,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613,86.2428
7766,1066CT,Sloterweg e.o.,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613,86.2428
7767,1066CV,Sloterweg e.o.,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613,86.2428
7768,1066DJ,Sloterweg e.o.,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613,86.2428
11702,1081KC,Amsterdamse Bos,3.1729,0.9411,0.4347,15.7231,30.8754,27.2922,53.2701,131.7095
11703,1081KA,Amsterdamse Bos,3.1729,0.9411,0.4347,15.7231,30.8754,27.2922,53.2701,131.7095
11704,1081KB,Amsterdamse Bos,3.1729,0.9411,0.4347,15.7231,30.8754,27.2922,53.2701,131.7095
11705,1081KD,Amsterdamse Bos,3.1729,0.9411,0.4347,15.7231,30.8754,27.2922,53.2701,131.7095
11706,1081KE,Amsterdamse Bos,3.1729,0.9411,0.4347,15.7231,30.8754,27.2922,53.2701,131.7095
11707,1081KG,Amsterdamse Bos,3.1729,0.9411,0.4347,15.7231,30.8754,27.2922,53.2701,131.7095
11708,1081KH,Amsterdamse Bos,3.1729,0.9411,0.4347,15.7231,30.8754,27.2922,53.2701,131.7095
11709,1081KJ,Amsterdamse Bos,3.1729,0.9411,0.4347,15.7231,30.8754,27.2922,53.2701,131.7095
11962,1083AB,Amstelpark,6.6653,0.4214,0.0,42.343,0.0,0.8904,11.6712,61.9911
11963,1083AC,Amstelpark,6.6653,0.4214,0.0,42.343,0.0,0.8904,11.6712,61.9911
11964,1083HZ,Amstelpark,6.6653,0.4214,0.0,42.343,0.0,0.8904,11.6712,61.9911
12774,1095DH,Flevopark,1.4598,0.3379,8.972,33.05,0.0,0.0,32.1826,76.0023
12775,1095KE,Flevopark,1.4598,0.3379,8.972,33.05,0.0,0.0,32.1826,76.0023
12776,1095KH,Flevopark,1.4598,0.3379,8.972,33.05,0.0,0.0,32.1826,76.0023
13112,1095PA,Zeeburgereiland Noordwest,1.0547,3.654,27.3998,2.5878,0.0,0.0,13.954,48.6503
13113,1095PG,Zeeburgereiland Noordwest,1.0547,3.654,27.3998,2.5878,0.0,0.0,13.954,48.6503
13114,1095PH,Zeeburgereiland Noordwest,1.0547,3.654,27.3998,2.5878,0.0,0.0,13.954,48.6503
13115,1095PK,Zeeburgereiland Noordwest,1.0547,3.654,27.3998,2.5878,0.0,0.0,13.954,48.6503
13116,1095KN,Zeeburgereiland Noordwest,1.0547,3.654,27.3998,2.5878,0.0,0.0,13.954,48.6503
13117,1095KP,Zeeburgereiland Noordwest,1.0547,3.654,27.3998,2.5878,0.0,0.0,13.954,48.6503
13125,1087BX,Nieuwe Diep/Diemerpark,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765,239.9959
13125,1087BX,Nieuwe Diep/Diemerpark,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765,239.9959
13126,1087BZ,Nieuwe Diep/Diemerpark,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765,239.9959
13126,1087BZ,Nieuwe Diep/Diemerpark,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765,239.9959
13127,1087SM,Nieuwe Diep/Diemerpark,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765,239.9959
13127,1087SM,Nieuwe Diep/Diemerpark,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765,239.9959
13128,1095KK,Nieuwe Diep/Diemerpark,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765,239.9959
13128,1095KK,Nieuwe Diep/Diemerpark,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765,239.9959
13129,1095KL,Nieuwe Diep/Diemerpark,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765,239.9959
13129,1095KL,Nieuwe Diep/Diemerpark,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765,239.9959
13130,1095KN,Nieuwe Diep/Diemerpark,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765,239.9959
13130,1095KN,Nieuwe Diep/Diemerpark,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765,239.9959
13296,nan,Buiteneiland,0.0,0.0,4.1529,0.0,0.0,0.0,217.2128,221.3657
14070,1097GA,Nieuwe Oosterbegraafplaats,1.9555,0.9175,33.4519,1.7677,0.0,0.0,1.3176,39.4101
14071,1097ST,Nieuwe Oosterbegraafplaats,1.9555,0.9175,33.4519,1.7677,0.0,0.0,1.3176,39.4101
14707,1022AB,Vliegenbos,0.4015,5.2076,0.0,7.931,0.0,23.9404,2.0193,39.4999
14708,1022AC,Vliegenbos,0.4015,5.2076,0.0,7.931,0.0,23.9404,2.0193,39.4999
14709,1022AM,Vliegenbos,0.4015,5.2076,0.0,7.931,0.0,23.9404,2.0193,39.4999
14710,1025LZ,Vliegenbos,0.4015,5.2076,0.0,7.931,0.0,23.9404,2.0193,39.4999
15378,1037RK,Noorder IJplas,21.0358,6.9593,7.8573,0.0,0.0,40.2215,70.7148,146.7887
15379,1037RP,Noorder IJplas,21.0358,6.9593,7.8573,0.0,0.0,40.2215,70.7148,146.7887
15380,1037RR,Noorder IJplas,21.0358,6.9593,7.8573,0.0,0.0,40.2215,70.7148,146.7887
15381,1037RS,Noorder IJplas,21.0358,6.9593,7.8573,0.0,0.0,40.2215,70.7148,146.7887
15492,1034VG,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15493,1034ZC,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15494,1035BX,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15495,1035MZ,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15496,1035NB,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15497,1035NC,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15498,1035ND,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15499,1035NE,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15500,1035NG,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15501,1035NH,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15502,1035NL,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15503,1035NM,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15504,1035NN,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15505,1035NP,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15506,1035NR,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15507,1035NS,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15508,1035NT,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15509,1035NW,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15510,1035PS,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15511,1035PT,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15512,1035PV,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15513,1035PW,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15514,1035PX,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15515,1035RL,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15516,1035RM,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15517,1035RT,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15518,1035RW,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15519,1035RX,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15520,1035SB,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15521,1035TS,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15522,1035TT,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15523,1035TV,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15524,1035TW,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15525,1035TX,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15526,1035TZ,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15527,1035VB,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15528,1035VC,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15529,1035VD,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15530,1035VE,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15531,1035VG,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15532,1035VH,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15533,1035VJ,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15534,1035VK,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15535,1035VL,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15536,1035VM,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15537,1035VN,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15538,1035VR,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15539,1035VS,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15540,1035VT,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15541,1035VV,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15542,1035VW,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15543,1035VX,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15544,1035VZ,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15545,1035WB,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15546,1035WC,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15547,1035WD,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15548,1035WE,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15549,1035WG,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15550,1035WH,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15551,1035XA,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15552,1035XB,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15553,1035XC,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15554,1035XD,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15555,1035XE,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15556,1035XG,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15557,1035XH,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
15558,1035XJ,Kadoelen,16.2503,35.4402,6.4579,28.7029,20.2429,6.4898,16.9513,130.5352
16606,1023NT,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16606,1023NT,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16607,1023NA,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16607,1023NA,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16608,1023NB,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16608,1023NB,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16609,1023NC,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16609,1023NC,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16610,1023ND,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16610,1023ND,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16611,1023NE,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16611,1023NE,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16612,1023NG,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16612,1023NG,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16613,1023NH,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16613,1023NH,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16614,1023NJ,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16614,1023NJ,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16615,1023NK,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16615,1023NK,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16616,1023NM,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16616,1023NM,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16617,1023NN,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16617,1023NN,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16618,1023NP,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16618,1023NP,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16619,1023NV,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16619,1023NV,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16620,1023NW,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16620,1023NW,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16621,1023NX,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16621,1023NX,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16622,1023NZ,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16622,1023NZ,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16623,1023PA,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16623,1023PA,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16624,1023PB,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16624,1023PB,Schellingwoude Oost,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,92.213
16625,1026BW,Schellingwoude Noord,4.7012,0.0,0.0,28.8706,2.0309,0.0,1.242,36.8447
16626,1026BX,Schellingwoude Noord,4.7012,0.0,0.0,28.8706,2.0309,0.0,1.242,36.8447
16627,1027EE,Schellingwoude Noord,4.7012,0.0,0.0,28.8706,2.0309,0.0,1.242,36.8447
16628,1026CB,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16628,1026CB,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16628,1026CB,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16628,1026CB,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16629,1026CN,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16629,1026CN,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16629,1026CN,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16629,1026CN,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16630,1023NM,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16630,1023NM,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16630,1023NM,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16630,1023NM,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16631,1026BX,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16631,1026BX,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16631,1026BX,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16631,1026BX,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16632,1026BZ,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16632,1026BZ,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16632,1026BZ,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16632,1026BZ,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16633,1026CA,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16633,1026CA,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16633,1026CA,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16633,1026CA,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16634,1026CC,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16634,1026CC,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16634,1026CC,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16634,1026CC,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16635,1026CD,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16635,1026CD,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16635,1026CD,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16635,1026CD,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16636,1026CE,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16636,1026CE,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16636,1026CE,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16636,1026CE,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16637,1026CG,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16637,1026CG,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16637,1026CG,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16637,1026CG,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16638,1026CH,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16638,1026CH,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16638,1026CH,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16638,1026CH,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16639,1026CJ,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16639,1026CJ,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16639,1026CJ,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16639,1026CJ,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16640,1026CK,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16640,1026CK,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16640,1026CK,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16640,1026CK,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16641,1026CL,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16641,1026CL,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16641,1026CL,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16641,1026CL,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16642,1026CM,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16642,1026CM,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16642,1026CM,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16642,1026CM,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16643,1026CP,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16643,1026CP,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16643,1026CP,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16643,1026CP,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16644,1026CR,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16644,1026CR,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16644,1026CR,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16644,1026CR,Durgerdam,7.7163,7.2106,1.9881,9.6176,203.3439,23.1963,434.9659,688.0388
16645,1026BW,Zwarte Gouw,1.6585,0.0,0.0,5.0698,147.7405,0.0,5.3532,159.822
16646,1027AX,Zwarte Gouw,1.6585,0.0,0.0,5.0698,147.7405,0.0,5.3532,159.822
16647,1028BJ,Ransdorp,2.4382,6.8543,0.1723,1.1411,163.9442,0.8563,51.7968,227.2031
16648,1028BK,Ransdorp,2.4382,6.8543,0.1723,1.1411,163.9442,0.8563,51.7968,227.2031
16649,1028BL,Ransdorp,2.4382,6.8543,0.1723,1.1411,163.9442,0.8563,51.7968,227.2031
16650,1028BM,Ransdorp,2.4382,6.8543,0.1723,1.1411,163.9442,0.8563,51.7968,227.2031
16651,1028BN,Ransdorp,2.4382,6.8543,0.1723,1.1411,163.9442,0.8563,51.7968,227.2031
16652,1028BP,Ransdorp,2.4382,6.8543,0.1723,1.1411,163.9442,0.8563,51.7968,227.2031
16653,1028BR,Ransdorp,2.4382,6.8543,0.1723,1.1411,163.9442,0.8563,51.7968,227.2031
16654,1028BS,Ransdorp,2.4382,6.8543,0.1723,1.1411,163.9442,0.8563,51.7968,227.2031
16655,1028BT,Ransdorp,2.4382,6.8543,0.1723,1.1411,163.9442,0.8563,51.7968,227.2031
16656,1028BV,Ransdorp,2.4382,6.8543,0.1723,1.1411,163.9442,0.8563,51.7968,227.2031
16657,1028AX,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16657,1028AX,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16657,1028AX,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16657,1028AX,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16658,1028AZ,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
